author,paper_count,total_citations,avg_citations
Hala H. Zayed,1,18,18.0
Aaradhana Rukadikar,1,18,18.0
Meiko Jensen,1,18,18.0
Kamer Vishi,1,18,18.0
Amil Khanzada,1,18,18.0
Vasileios Mavroeidis,1,18,18.0
Kanshukan Rajaratnam,1,18,18.0
Rohini Ganjoo,1,18,18.0
Kara D. Meister,1,18,18.0
William Yang Wang,1,18,18.0
Nezerith Cengiz,1,18,18.0
Aishwarya A. Pashine,1,18,18.0
Jay P. Kesan,1,18,18.0
Arasaratnam Arasilango,1,18,18.0
Estefania Laverde,1,18,18.0
Tonya M. Esterhuizen,1,18,18.0
Siti M. Kabanda,1,18,18.0
Stefanía Milan,1,18,18.0
Giampaolo Bella,1,18,18.0
Bruce W. Watson,1,18,18.0
Sara Palacios,1,18,18.0
Ayman Al-Ahwal,1,18,18.0
Fang Wang,1,18,18.0
Farah-Emma Braiteh,1,18,18.0
Giuseppe Tudisco,1,18,18.0
Anaïs Rameau,1,18,18.0
Derick Musundi Kesa,1,17,17.0
Enzo Fenoglio,1,17,17.0
Mohammed Saleh Al‐Dhubaibi,1,17,17.0
Theophilus Onyekachukwu Oshoba,1,17,17.0
Yufei Yao,1,17,17.0
Syed Mahmudul Huda,1,17,17.0
Oladimeji Hamza,1,17,17.0
Andy Walker,1,17,17.0
Paul Schmücker,1,17,17.0
Ian-C. Jung,1,17,17.0
Dileep Reddy Goda,1,17,17.0
Amir Jaberzadeh,2,17,8.5
Kilian-Ludwig Heine,1,17,17.0
Chirag Arora,1,17,17.0
Marco Casassa Mont,1,17,17.0
Sreekanth Dekkati,1,17,17.0
Mohamed Roushdy,1,17,17.0
Janet Julia Ang'udi,1,17,17.0
Lina Mohammed Atef,1,17,17.0
Sridhar Reddy Yerram,1,17,17.0
Md. Rawnak Saif Adib,1,17,17.0
Md. Sazzadur Rahman,1,17,17.0
Vikas Mahandule,1,17,17.0
Andrew Bud,1,17,17.0
Michéle Zoch,1,17,17.0
Danish Saleem,1,17,17.0
Faijan Ahamad Khan,2,17,8.5
Yifeng Zheng,1,17,17.0
Daniel W. Brown,1,17,17.0
Shamal Ambalkar,1,17,17.0
Nitish Pathak,1,17,17.0
Maziana Abd Majid,1,17,17.0
Seumas Miller,1,17,17.0
Sherri Weitl-Harms,2,17,8.5
Tobias Schmidt,1,17,17.0
Chinenye Nebolisa Abiagom,1,17,17.0
Najia Ahmadi,1,17,17.0
Sobhana Jahan,1,17,17.0
Mohamed Abdelslam Ahmed,1,17,17.0
Fatma Gül Özhan,1,17,17.0
Zhongyun Hua,1,17,17.0
Terry Bossomaier,1,17,17.0
Aleena Varghese,1,17,17.0
Matthew Turner,1,17,17.0
Sabri Barbaria,1,17,17.0
Ana Maria Căvescu,1,17,17.0
Mingyang Song,1,17,17.0
Chinekwu Somtochukwu Odionu,2,17,8.5
Nadjia Madaoui,1,17,17.0
Gwenyth Morgan,1,17,17.0
Youmna Deiri,1,17,17.0
Erik Tews,1,17,17.0
Andreas N. Kuhn,1,17,17.0
Erik Hemberg,1,17,17.0
James Paul Onoja,1,17,17.0
Christina Schüttler,1,17,17.0
Ahmad Mohammed Bukhari,1,17,17.0
Una-May O’Reilly,1,17,17.0
Yushu Zhang,1,17,17.0
Harsha Patil,1,17,17.0
Adeoluwa Eweja,1,17,17.0
Ravikiran Mahadasa,1,17,17.0
Adil Hussain Seh,1,17,17.0
David Akokodaripon,1,17,17.0
Charles Kerrigan,1,17,17.0
Jeremy Barnett,1,17,17.0
Jehad F. Al‐Amri,1,17,17.0
Thushara Gunda,1,17,17.0
Yuan Peng,1,17,17.0
Mi Jin Park,1,17,17.0
Zahra Abbas,1,17,17.0
George Vukotich,1,17,17.0
Halima Mahjoubi Machraoui,1,17,17.0
Kai Fitzer,1,17,17.0
Mohammed Afaan Shaikh,2,17,8.5
Ghada Farouk Mohammed,1,17,17.0
Stephen Ehilenomen Aifuwa,1,17,17.0
Sally Sfeir-Tait,1,17,17.0
Jason Geng,2,17,8.5
Ines Reinecke,1,17,17.0
Ahmad F. Subahi,1,17,17.0
Tibor Pósa,1,17,17.0
Ahmed Mohammed Al‐Dhubaibi,1,17,17.0
Dagmar Krefting,1,17,17.0
Wenbo Shi,1,17,17.0
Maroua Drissi,1,17,17.0
M. Bhavsingh,5,17,3.4
Sunila Fatima Ahmad,1,17,17.0
Saleh Salem Bahaj,1,17,17.0
Tom Meurs,1,17,17.0
Fatih Yigit,1,17,17.0
Ubamadu Bright Chibunna,1,17,17.0
Mitra Madanchian,1,17,17.0
Jennifer Olatunde-Thorpe,1,17,17.0
Ajay Kumar Shrestha,2,17,8.5
Hanene Boussi Rahmouni,1,17,17.0
Ejielo Ogbuefi,1,17,17.0
Essam Ghadafi,1,17,17.0
Jal Desai,1,17,17.0
Deepak Ghimire,1,17,17.0
Adeel Anjum,1,17,17.0
Markus Wolfien,1,17,17.0
Nick Rutar,1,17,17.0
Martin Schoernig,1,17,17.0
Martín Wynn,1,17,17.0
Suman Reddy Mallipeddi,1,17,17.0
Adriano Koshiyama,1,17,17.0
Pavani Surarapu,1,17,17.0
Hany Abdelghany Gouda,1,17,17.0
Julia Scheel,1,17,17.0
Erkan Acar,1,17,17.0
Zhiming Zhao,1,17,17.0
Ruyue Xin,1,17,17.0
Zeki Çıplak,1,17,17.0
Rutuja Katale,1,17,17.0
Bilgin Metin,1,17,17.0
Jingye Wang,1,17,17.0
Janaki Rama Phanendra Kumar Ande,1,17,17.0
Ahmad Salehi Shahraki,2,17,8.5
Sophia Grummt,1,17,17.0
Nirvana Popescu,1,17,17.0
Anuoluwapo Collins,1,17,17.0
Donato Malerba,1,16,16.0
Philipp Wieder,1,16,16.0
Don Eliseo Lucero‐Prisno,2,16,8.0
Dominik Molitor,2,16,8.0
Sara Bouchenak,1,16,16.0
Giuseppina Andresini,1,16,16.0
O Ali,2,16,8.0
Moudy Sharaf Alshareef,1,16,16.0
Cristina Ramos,1,16,16.0
Martin Otieno,1,16,16.0
Munthar Kadhim Abosaoda,1,16,16.0
Annalisa Appice,1,16,16.0
Deepthy Jose,1,16,16.0
Adam J. Spanier,1,16,16.0
Ousmane Touat,1,16,16.0
Se Uk Lee,1,16,16.0
Georg Aschenbrandt,1,16,16.0
Rawshan Ara Mowri,1,16,16.0
Anh-Tu Tran,1,16,16.0
Lauren Sukin,1,16,16.0
Amaliya Latypova,1,16,16.0
Lea K. Kühlborn,1,16,16.0
Georgios Potamos,1,16,16.0
Hamzeh Alhawamdeh,1,16,16.0
Justin K. Haner,1,16,16.0
Markus Suhr,1,16,16.0
Ahmed M. Abdelmoniem,1,16,16.0
Tomas Granak,1,16,16.0
Ahmed Almalkawi,1,16,16.0
J Farzi,2,16,8.0
Anak Agung Putri Ratna,1,16,16.0
Harald Kusch,1,16,16.0
Dagmawit Tadesse Aga,1,16,16.0
Anita Devi,1,16,16.0
Jozef Ristvej,1,16,16.0
David Wicki-Birchler,1,16,16.0
Christoph U. Lehmann,1,16,16.0
Haiou Cao,1,16,16.0
Zunaira Nadeem,1,16,16.0
Eliana Stavrou,1,16,16.0
Dinesh Kalla,1,16,16.0
Kunhao Wang,1,16,16.0
Brian K. Payne,1,16,16.0
Jeffrey E. Anderson,1,16,16.0
Gerardo J. Moreira,1,16,16.0
Geunho Choi,1,16,16.0
Kyungho Lee,1,16,16.0
Matthew Rokusek,1,16,16.0
Osama Abdul Moniem Ali,1,16,16.0
colleagues,1,16,16.0
Jairus Ekume Ounza,1,16,16.0
Milton Ricardo Ospina Díaz,1,16,16.0
Pasquale De Rosa,1,16,16.0
Yuan Lai,1,16,16.0
Won Chul,1,16,16.0
Van‐Nam Huynh,1,16,16.0
Haengrok Oh,1,16,16.0
Bruno Crispo,1,16,16.0
Hadeel Alrubayyi,1,16,16.0
Nawel Benarba,1,16,16.0
Carlin A. Nguyen,1,16,16.0
Madhuri Siddula,1,16,16.0
Bartlomiej Marzec,1,16,16.0
Tom Bender,1,16,16.0
Akeeb Adepoju Fawole,1,16,16.0
The-Dung Luong,1,16,16.0
Olalekan John Okesanya,2,16,8.0
Pascal Felber,1,16,16.0
Gaffar Sarwar Zaman,1,16,16.0
Yasmine Djebrouni,1,16,16.0
E Mehraeen,2,16,8.0
Wullianallur Raghupathi,2,16,8.0
Xiao Chu,1,16,16.0
Stefano Ortolani,1,16,16.0
Enwa Felix Oghenemaro,1,16,16.0
Flavio Lombardi,1,16,16.0
Nungky Awang Chandra,1,16,16.0
Fnu Samaah,1,16,16.0
Prosper Kandabongee Yeng,1,16,16.0
Sivaraju Kuraku,1,16,16.0
Zeqi Leng,1,16,16.0
Ife Jesuseun Adeleke,1,16,16.0
Mona Jaber,1,16,16.0
Hope Watson,1,16,16.0
Cleva Villanueva,1,16,16.0
David Odera,1,16,16.0
B. Öst Hansen,1,16,16.0
M Ghazisaeedi,2,16,8.0
Christian R. Bauer,1,16,16.0
Vania Marangozova,1,16,16.0
Valerio Schiavoni,1,16,16.0
Kathryn Hedgecock,1,16,16.0
Angela Bonifati,1,16,16.0
Viju Raghupathi,2,16,8.0
Adám Szekeres,1,16,16.0
W. Alec Cram,1,16,16.0
Jaehyeok Han,1,16,16.0
Linus Weber,1,16,16.0
Rakesh Chintanippu,1,16,16.0
John D’Arcy,1,16,16.0
Stavros Stavrou,1,16,16.0
C. Knopp,1,16,16.0
Christian Henke,1,16,16.0
Stanislava Strelcová,1,16,16.0
Kelly Johanna Zambrano Ospina,1,16,16.0
Alexander P Radunsky,1,16,16.0
Nathan Smith,1,16,16.0
Sara Y. Nussbeck,1,16,16.0
Sophia Rheinländer,1,16,16.0
Marcel Hellkamp,1,16,16.0
Michaela Kollárová,1,16,16.0
Robert K. Knake,1,16,16.0
Uyen Kim Huynh,1,16,16.0
John D. Hastings,1,16,16.0
S Mirshekari,2,16,8.0
Tabisa Ncubukezi,1,16,16.0
Aditya Saharia,2,16,8.0
Mookyu Park,1,16,16.0
Ala Jaber Matarneh,1,16,16.0
Lisa Monoscalco,1,16,16.0
Luca Freckmann,1,16,16.0
Luca Rose,1,16,16.0
Daniele Giansanti,1,16,16.0
Ema Septaria,1,15,15.0
Muhammad Miftahul Amri,1,15,15.0
Madjid Tehrani,1,15,15.0
Muhammad Maaz,1,15,15.0
Xiaoyang Liu,1,15,15.0
Abisola Odeshina,1,15,15.0
"Hors, Arnaud Le",1,15,15.0
Enrico Cambiaso,1,15,15.0
Matt White,1,15,15.0
Sachin Varghese,1,15,15.0
Dilovan Asaad Zebari,1,15,15.0
Putri Amalia Zubaedah,1,15,15.0
Vishendraa Rajasegaran,1,15,15.0
Priyanka Jayakumar,1,15,15.0
Xuhui Wang,1,15,15.0
Xuequn Wang,1,15,15.0
Giovanni Rabitti,1,15,15.0
Shun-Yung Kevin Wang,1,15,15.0
Shukai Wang,1,15,15.0
Hélène Rey,1,15,15.0
Zheng Ma,1,15,15.0
Joseph F. Standing,1,15,15.0
Joseph Teguh Santoso,1,15,15.0
Clara Boggini,1,15,15.0
Sarfraz Nawaz Brohi,1,15,15.0
Monica T. Whitty,1,15,15.0
Ibrahim Haddad,1,15,15.0
Saraswathy Shamini Gunasekaran,1,15,15.0
Siva Kumar Livekha Gunasekar,1,15,15.0
Victor Buttigieg,1,15,15.0
Abdullah Lakhan,1,15,15.0
Verlinda Attipoe,1,15,15.0
Darwin Steven Siagian,1,15,15.0
Abdullah Eskandarany,1,15,15.0
Mohammad Mustafa Quchi,1,15,15.0
Irfan Ali Kandhro,1,15,15.0
Amir Khorrami Chokami,1,15,15.0
Ishtiaque Ahmed,1,15,15.0
Karrar Hameed Abdulkareem,1,15,15.0
Syed Sajid Ullah,1,15,15.0
Bingyan Xu,1,15,15.0
Jorge Buele,1,15,15.0
Mauro Santaniello,1,15,15.0
ZhaoHuai Chao,1,15,15.0
Zhihe Zhao,1,15,15.0
Urfa Khairatun Hisan,1,15,15.0
Moh Muthohir,1,15,15.0
Riccardo Nanni,1,15,15.0
Ahmed Abdelmonsef,1,15,15.0
Piet H. van der Graaf,1,15,15.0
Mirna Atieh,1,15,15.0
Mazin Abed Mohammed,1,15,15.0
Mayyas Al‐Remawi,1,15,15.0
Tahrhunraj Tewaraja,1,15,15.0
Asha Rao,1,15,15.0
Fahad Ahmed,1,15,15.0
Budi Hartono,1,15,15.0
Cailean Osborne,1,15,15.0
Shital Thekdi,1,15,15.0
Fujiama Diapoldo Silalahi,1,15,15.0
Fuhid Alanazi,1,15,15.0
Leonel Llerena-Aguirre,1,15,15.0
Abdullah Abrizah,1,15,15.0
Ming‐Li Hsieh,1,15,15.0
Believe Ayodele,1,15,15.0
Tracy Tam,1,15,15.0
Terje Aven,1,15,15.0
Ruben D. Cohen,1,15,15.0
Faisal Al-Akayleh,1,15,15.0
Oluchukwu Modesta Oluoha,1,15,15.0
Rustam Jamilov,1,15,15.0
Joanne L. Hall,1,15,15.0
Abdul Wajid Fazil,1,15,15.0
Friday Okpeke,1,15,15.0
Min Li,1,15,15.0
James Oluwaseyi Hodonu-Wusu,1,15,15.0
Robbert Kivits,1,15,15.0
Jan Nedoma,1,15,15.0
Ahmed Tahoun,1,15,15.0
Amita Joshi,1,15,15.0
Ahmed S.A. Ali Agha,1,15,15.0
Anubha Goyal,1,15,15.0
António Valente,1,15,15.0
Yuansi Hou,1,15,15.0
Yu Ya Long,1,15,15.0
Bhuvaneshwari A J,1,15,15.0
Kaythry P,1,15,15.0
Sri Sharvesh Kumar,1,15,15.0
Rois Harliyanto,1,15,15.0
Li Yi,1,15,15.0
N. Ravichandran,1,15,15.0
Radek Martínek,1,15,15.0
Musawer Hakimi,1,15,15.0
Nadine Kashmar,1,15,15.0
Academy of Science of South Africa (ASSAf),1,15,15.0
Nabin Chowdhury,1,15,15.0
Wen Chang,1,15,15.0
Haydar Abdulameer Marhoon,1,15,15.0
Muhammad Younas,2,15,7.5
Bo Nørregaard Jôrgensen,1,15,15.0
Stephen M. Mutula,1,15,15.0
Emanuel Simão,1,15,15.0
Emily Ng’eno,1,15,15.0
Patrick Coyle,1,15,15.0
Zilong Liu,1,15,15.0
Sahat Maruli Tua Situmeang,1,15,15.0
Sukanlaya Sawang,1,15,15.0
Marthie Grobler,1,15,15.0
Boon‐Kwee Ng,1,14,14.0
Judith Schoßböck,1,14,14.0
Gurjot Singh Gaba,1,14,14.0
Pengyu Zhu,1,14,14.0
Jayantha P. Liyanage,1,14,14.0
Andreas Wiebe,1,14,14.0
Maraj Uddin Ahmed Siddiqui,1,14,14.0
Marco Baldi,1,14,14.0
Robin Rice,1,14,14.0
Sangeeta Anand,1,14,14.0
Mehdi Dadkhah,1,14,14.0
Jay Jacobs,1,14,14.0
Noella Edelmann,1,14,14.0
Yuan‐Cheng Lai,1,14,14.0
Nаtalia Miloslavskaya,1,14,14.0
James Andrew Lewis,1,14,14.0
Ben Edwards,1,14,14.0
Tracy Bergstrom,1,14,14.0
Miel Verkerken,1,14,14.0
Michael Roytman,1,14,14.0
Franco Chiaraluce,1,14,14.0
Ying‐Dar Lin,1,14,14.0
Antonio Sarasa Cabezuelo,1,14,14.0
Giuseppe Gottardi,1,14,14.0
Kumar Abhishek,1,14,14.0
Muhammad Dilshad,1,14,14.0
Sarwar Sayeed,1,14,14.0
Diego Zapata‐Rivera,1,14,14.0
Didik Sudyana,1,14,14.0
Dimitra Papatsaroucha,1,14,14.0
Ana Goulart,4,14,3.5
Orçun Çetin,1,14,14.0
Arun Krishna Chitturi,1,14,14.0
Paul Libbrecht,1,14,14.0
Ioana Ghergulescu,1,14,14.0
Mohamed Mustaf Ahmed,1,14,14.0
Majd Oweidat,1,14,14.0
Ren‐Hung Hwang,1,14,14.0
Syed Irfan Ali Meerza,2,14,7.0
Mohammad Khalil,2,14,7.0
Ilaria Torre,1,14,14.0
Yagiz Yilmaz,1,14,14.0
Balaji Dhashanamoorthi,1,14,14.0
Claudia Grigore,1,14,14.0
Ilias Politis,1,14,14.0
Barr-Kumarakulasinghe Cheryl,1,14,14.0
Shuaibu Saidu Musa,1,14,14.0
Zhinya Kawa Othman,1,14,14.0
Luyang Liu,2,14,7.0
A. Zineddine,1,14,14.0
Jochem W. Rieger,1,14,14.0
Yassine Maleh,1,14,14.0
Yassine Sadqi,1,14,14.0
Gaby Umbach,1,14,14.0
Pauline A. Ongadi,1,14,14.0
Maxwell J. Smith,1,14,14.0
Zakarya A. Alzamil,1,14,14.0
Yewande Alice Marquis,1,14,14.0
Budi Arief,1,14,14.0
Jiaxin Zhang,2,14,7.0
Jian Liu,2,14,7.0
Aaron Reer,1,14,14.0
Farrar Jonathan,1,14,14.0
Laurens D’hooge,1,14,14.0
Chien‐Sing Lee,1,14,14.0
I. Sumaiya Thaseen,1,14,14.0
Wajdi Aljedaani,1,14,14.0
Madeleine Haig,1,14,14.0
Achyut Shankar,1,14,14.0
Muhammad Rukunuddin Ghalib,1,14,14.0
Paolo Santini,1,14,14.0
Oumaima Chakir,1,14,14.0
Vinay V. Prabhu,1,14,14.0
Sally Bean,1,14,14.0
Dong Xu,1,13,13.0
Donald Adjeroh,1,13,13.0
Carlos-Alberto Domínguez-Báez,1,13,13.0
Carmen Reaiche,1,13,13.0
Fuzhi Zhang,1,13,13.0
Per Håkon Meland,1,13,13.0
Jixin Wei,1,13,13.0
Stefano Passani,1,13,13.0
Penghui Wei,1,13,13.0
Fazal Raheman,1,13,13.0
Dennis Song’oro Ayieko,1,13,13.0
Arjun Kumar Bose Arnob,1,13,13.0
Chunhui Zhao,1,13,13.0
Firas Tayseer Ayasrah,1,13,13.0
Ajoy Roy,1,13,13.0
Dan Ciuriak,1,13,13.0
Thornike Zedelashvili,3,13,4.333333333333333
Jared Momanyi Mauti,1,13,13.0
Aida Omerovic,1,13,13.0
Kazi Ahmed Farhan,1,13,13.0
Jessica Obianuju Ojadi,1,13,13.0
Marta Blanco Caamaño,1,13,13.0
Alessandro Brunelli,1,13,13.0
Emre Koçyiğit,1,13,13.0
Hasan Fevzi Batırel,1,13,13.0
"Xiao, Ming",1,13,13.0
Anne Bowser,1,13,13.0
Mónica P. Arenas,1,13,13.0
Sebastian Fitzek,1,13,13.0
Miguel Vargas Martín,1,13,13.0
Sepideh Hatamikia,1,13,13.0
Liang Wang,1,13,13.0
Ting Mi,1,13,13.0
Alika Guchua,3,13,4.333333333333333
Manuel Álvarez-Campana,1,13,13.0
Marcelo L. Urquía,1,13,13.0
Janet C. Omeludike,1,13,13.0
Rong He,1,13,13.0
Rongjun Tang,1,13,13.0
Nusrat Alam Chaiti,1,13,13.0
Ricardo Emmanuel Reyes-Acosta,1,13,13.0
Unnati Narang,1,13,13.0
Albert M. Lai,1,13,13.0
Zalán Szántó,1,13,13.0
S K Saha,1,13,13.0
Olumide Akindele Owulade,1,13,13.0
Ruichun Liu,1,13,13.0
Ricardo Mendoza-González,1,13,13.0
Pierre‐Emmanuel Falcoz,1,13,13.0
Gangqing Hu,1,13,13.0
Belghachi Mohammed,1,13,13.0
Jinbo Chao,1,13,13.0
Yüan Shen,1,13,13.0
S.S. Venkata,1,13,13.0
Joseph C McBee,1,13,13.0
Leah Ma,1,13,13.0
Intan Salwani Mohamed,1,13,13.0
Praise O. Oloyede,1,13,13.0
Prabhakar Rontala Subramaniam,1,13,13.0
Yao Xu,1,13,13.0
"Skoglund, Mikael",1,13,13.0
Gencer Erdogan,1,13,13.0
Sharina Tajul Urus,1,13,13.0
Rezi Rezi,1,13,13.0
Zhihua Chen,1,13,13.0
Istiyawati Rahayu,1,13,13.0
Pavan Kumar Gade,1,13,13.0
Bryan A. Sisk,1,13,13.0
Jorge Andrés Brito,1,13,13.0
Johnny Siu-Hang Li,1,13,13.0
Moad Hani,1,13,13.0
Daniel Y Han,1,13,13.0
Furqan Jameel,1,13,13.0
Richard McGregor,1,13,13.0
Chaoyu Ren,1,13,13.0
"Xu, Yan",1,13,13.0
Vishal Sachdev,1,13,13.0
Lars Mehnen,1,13,13.0
Shukun Tokas,1,13,13.0
Siona Listokin,1,13,13.0
Birgit Pohn,1,13,13.0
Eunice Omeludike,1,13,13.0
Lukas Walter,1,13,13.0
Shaoguo Liu,1,13,13.0
Paul Kariuki,1,13,13.0
Bo Zheng,1,13,13.0
Ralf J. Braun,1,13,13.0
Babajide Obidigbo,1,13,13.0
Rakibul Hasan Chowdhury,1,13,13.0
Muhammad Attique Khan,2,13,6.5
Vlada Rodionova,1,13,13.0
Muhammad Ali Jamshed,1,13,13.0
Shabnam Sharmin,1,13,13.0
Zhuo Jin,1,13,13.0
José Ignacio Moreno,1,13,13.0
Matthew Nagy,1,13,13.0
Chu‐Sing Yang,1,13,13.0
Lizzy Ofusori,1,13,13.0
Eric Kodish,1,13,13.0
Ekene Cynthia Onukwulu,1,13,13.0
Luis M. Contreras,1,13,13.0
Graciela Corral de Zubielqui,1,13,13.0
B.G. Evans,1,13,13.0
Hongjian Dou,1,13,13.0
Stephen Boyle,1,13,13.0
Claudia Göbel,1,13,13.0
Kyung‐Eun Choi,1,13,13.0
Rajarshi Roy Chowdhury,1,13,13.0
Muhammad Nabeel,1,13,13.0
Rahim Moineddin,1,13,13.0
K. Venkatesh Sharma,5,13,2.6
Alessandro Guidotti,1,13,13.0
K. Vijayakumar,2,13,6.5
József Furák,1,13,13.0
Pang‐Wei Tsai,1,13,13.0
Luca Bertolaccini,1,13,13.0
A B M Asadullah,1,13,13.0
Partha Chakraborty,1,12,12.0
Salau Olarinoye Abdulmalik,1,12,12.0
Kamal Aldin Yousif Yaseen,1,12,12.0
Liudmyla Tsybukh,1,12,12.0
Shadi R.Masadeh,1,12,12.0
A. Kaleel Rahuman,1,12,12.0
Hajime Suzuki,1,12,12.0
Achudume Nkechi Evelyn,1,12,12.0
K. Ranjith Singh,1,12,12.0
Sushma Jaiswal,6,12,2.0
Matthew Yau Choi Chow,1,12,12.0
Clara Dias,1,12,12.0
Svitlana Khadzhyradieva,1,12,12.0
Joseph Fenech,1,12,12.0
Oriol Yuguero,1,12,12.0
Eghosasere Egbon,1,12,12.0
Paul Tyler,1,12,12.0
ALLEA Working Group E-Humanities,1,12,12.0
Jorge Silva,1,12,12.0
Josef Pieprzyk,1,12,12.0
Alexander J. Ryu,1,12,12.0
Marianna Todorova,1,12,12.0
Schirin Hanf,1,12,12.0
Simon See,1,12,12.0
WengOnn Chan,1,12,12.0
Deborah Richards,1,12,12.0
Hamid R. Arabnia,1,12,12.0
Laith H. Alzubaidi,1,12,12.0
Chandra Thapa,1,12,12.0
Stephan A. Schunk,1,12,12.0
Alan Paic,1,12,12.0
Maria Christopoulou,1,12,12.0
Tao Yusoff,1,12,12.0
Joanna Richardson,1,12,12.0
Anayo Chukwu Ikegwu,1,12,12.0
Jingguo Wang,1,12,12.0
Sergii Staikutsa,1,12,12.0
Olga Arranz-García,1,12,12.0
Ebere A. Oriaku,1,12,12.0
Haodi Wang,1,12,12.0
GyuHyun Jeon,1,12,12.0
Yuxin Xi,1,12,12.0
Samuel Tweneboah-Koduah,1,12,12.0
Md Salah Uddin,1,12,12.0
Md. Ataullah,1,12,12.0
Medhir Kumawat,1,12,12.0
Thanaa S. Alnusairi,1,12,12.0
Bianca Wentzel,1,12,12.0
Akinsola J Asaolu,1,12,12.0
Thierry Rakotoarivelo,1,12,12.0
Thilina Ranbaduge,1,12,12.0
Amal Abou‐Hamden,1,12,12.0
Diala Haykal,1,12,12.0
"Name=Immenhauser, Beat",1,12,12.0
"Name=Maryl, Maciej",1,12,12.0
Grace Kaka Emmanuel,1,12,12.0
Henry Friday Nweke,1,12,12.0
Madireng Monyela,1,12,12.0
Anna Piazza,1,12,12.0
Adeyonka Tella,1,12,12.0
Hee Won Aneka Choi,1,12,12.0
Ashraf Odeh,1,12,12.0
Firas M. Allan,1,12,12.0
Youssef Mohamed,1,12,12.0
Youyang Qu,1,12,12.0
Yu Guo,1,12,12.0
Thomas C. Kingsley,1,12,12.0
Srishti Sharma,1,12,12.0
Dilli Ganesh,1,12,12.0
Abel Salazar,1,12,12.0
Hojun Jin,1,12,12.0
Xiaohua Jia,1,12,12.0
Xiaohui Liang,1,12,12.0
Lars Hornuf,1,12,12.0
Qinyi Liu,1,12,12.0
"Name=Biro, Timea",1,12,12.0
Ayoib Che-Ahmad,1,12,12.0
Ronas Shakya,1,12,12.0
Dale R. Magnuson,1,12,12.0
Jelena Jovanović,1,12,12.0
Meshari Huwaytim Alanazi,1,12,12.0
Mengmeng Yang,1,12,12.0
Srinidhi Vasudevan,1,12,12.0
Javier de la Hoz‐Ruiz,1,12,12.0
Ramjee Prasad,1,12,12.0
Moti Yung,1,12,12.0
Huaiyu Wan,1,12,12.0
Ramalinggam Rajamanickam,1,12,12.0
Narendra Sharma,1,12,12.0
Qian Guo,1,12,12.0
Xinlong Guan,1,12,12.0
Natalie Harrower,1,12,12.0
Roger Gläser,1,12,12.0
Keshab Nath,1,12,12.0
Jasmijn Boeken,1,12,12.0
Titus Oloruntoba Ebo,1,12,12.0
Alih Usman,1,12,12.0
Francis Atsu,1,12,12.0
Folasayo I Ayoola,1,12,12.0
Andreia Martinho,1,12,12.0
Robert Panadés,1,12,12.0
Roba Alsaigh,1,12,12.0
Purna Chandra Rao Chinta,1,12,12.0
Naveen Chauhan,1,12,12.0
Sirine Mrabet,1,12,12.0
Kristelle Ann R. Torres,1,12,12.0
Ahmed M. Anter,1,12,12.0
Andrzej Jacuch,1,12,12.0
Mingyue Wang,1,12,12.0
Sonja Mangold,1,12,12.0
Sonja Schimmler,1,12,12.0
Ahmed B. Zaky,1,12,12.0
Shirie Pui Shan Ho,1,12,12.0
Tulovov Erkinjon,1,12,12.0
Gangadhar Sadaram,1,12,12.0
Niharika Katnapally,1,12,12.0
Plabon Bhandari Abhi,1,12,12.0
Ngozi Oriaku,1,12,12.0
Krishna Ja,1,12,12.0
Identifier=Https://Orcid.Org/0000-0002-2639-041X,1,12,12.0
Identifier=Https://Orcid.Org/0000-0002-3465-1798,1,12,12.0
Identifier=Https://Orcid.Org/0000-0002-8900-8978,1,12,12.0
Vidal Alonso Secades,1,12,12.0
Carmen Romero,1,12,12.0
Yayun Yang,1,12,12.0
Yazan A. Alsariera,1,12,12.0
Kishan Kumar Routhu,1,12,12.0
Uzoma Rita Alo,1,12,12.0
Ioannis Koufos,1,12,12.0
Bareq Lami,1,12,12.0
Prakriti Sharma,1,12,12.0
Abdullah Alshanqiti,1,12,12.0
Ahmad Azzazi,1,12,12.0
Malcolm Wolski,1,12,12.0
Vasu Velaga,1,12,12.0
Geraldine O. Mbah,1,12,12.0
Aws Naser Jaber,1,12,12.0
Yahia Said,1,12,12.0
George W. Burke,1,12,12.0
Safinaz Mohd Hussein,1,12,12.0
Enas Mohamed Ali Quteishat,1,12,12.0
Ziqiang Xu,1,12,12.0
Alla Lukіianchuk,1,12,12.0
Carsten Rudolph,1,12,12.0
Louise Howard,1,12,12.0
A Fournier,1,11,11.0
A Avenell,1,11,11.0
A Dunning,1,11,11.0
A Beam,1,11,11.0
A Becerril-Garca,1,11,11.0
A Leadbetter,1,11,11.0
Panagiotis Gouvas,1,11,11.0
P Kirsch,1,11,11.0
P Wouters,1,11,11.0
Silvia García-Méndez,1,11,11.0
L Bartlett,1,11,11.0
L Ellis,1,11,11.0
N Bowman,1,11,11.0
N Cunningham,1,11,11.0
N Stenseth,1,11,11.0
N Stern,1,11,11.0
R. Ramani,1,11,11.0
R Lowry,1,11,11.0
A Manrai,1,11,11.0
K. S. Preetha,1,11,11.0
Stéphane Reynaud,1,11,11.0
K Stack Whitney,1,11,11.0
Sarah M. Ayyad,1,11,11.0
Imdad Ali Shah,1,11,11.0
Agus Dwi Nugroho,1,11,11.0
Dimitris Kotzinos,1,11,11.0
Yaling Zhang,1,11,11.0
Martin Ruskowski,1,11,11.0
